"","rwgrp","rwgrpBySite","Year","std","site","lagwidth","siteMAP","siteMAT","ppt0cold","ppt0warm","ppt1cold","ppt1warm","ppt2cold","ppt2warm","ppt3cold","ppt3warm","ppt4cold","ppt4warm","tmean0cold","tmean0warm","tmean1cold","tmean1warm","tmean2cold","tmean2warm","tmean3cold","tmean3warm","tmean4cold","tmean4warm","vpdMax0cold","vpdMax0warm","vpdMax1cold","vpdMax1warm","vpdMax2cold","vpdMax2warm","vpdMax3cold","vpdMax3warm","vpdMax4cold","vpdMax4warm"
"34",2,2,1928,0.71667779884572,"ca614",0.860978440881949,542.036926247899,15.3195890394057,374.009,29.936,526.811,34.792,288.052,197.752,231.647,115.634,182.356,24.761,11.0093335666667,19.8625005,10.7376671666667,19.4635003333333,11.2480003333333,21.1343346666667,10.4006673833333,19.3753338333333,10.5786668833333,20.1296671666667,13.1036666666667,32.4615,12.664,30.8371666666667,13.2218333333333,32.89,13.3926666666667,28.6456666666667,14.562,32.1995
"35",2,2,1929,0.673289868808479,"ca614",0.71667779884572,542.036926247899,15.3195890394057,340.52,47.12,374.009,29.936,526.811,34.792,288.052,197.752,231.647,115.634,9.31700046666667,19.853334,11.0093335666667,19.8625005,10.7376671666667,19.4635003333333,11.2480003333333,21.1343346666667,10.4006673833333,19.3753338333333,12.2288333333333,31.798,13.1036666666667,32.4615,12.664,30.8371666666667,13.2218333333333,32.89,13.3926666666667,28.6456666666667
"36",2,2,1930,0.766850057211177,"ca614",0.673289868808479,542.036926247899,15.3195890394057,317.678,42.246,340.52,47.12,374.009,29.936,526.811,34.792,288.052,197.752,11.6058338833333,19.4031676666667,9.31700046666667,19.853334,11.0093335666667,19.8625005,10.7376671666667,19.4635003333333,11.2480003333333,21.1343346666667,15.315,29.8258333333333,12.2288333333333,31.798,13.1036666666667,32.4615,12.664,30.8371666666667,13.2218333333333,32.89
"37",2,2,1931,0.510543196174244,"ca614",0.766850057211177,542.036926247899,15.3195890394057,259.939,93.961,317.678,42.246,340.52,47.12,374.009,29.936,526.811,34.792,10.7790006166667,21.5583341666667,11.6058338833333,19.4031676666667,9.31700046666667,19.853334,11.0093335666667,19.8625005,10.7376671666667,19.4635003333333,13.6546666666667,34.5966666666667,15.315,29.8258333333333,12.2288333333333,31.798,13.1036666666667,32.4615,12.664,30.8371666666667
"38",2,2,1932,1.42904801363502,"ca614",0.510543196174244,542.036926247899,15.3195890394057,635.934,20.838,259.939,93.961,317.678,42.246,340.52,47.12,374.009,29.936,9.37950065,19.7151671666667,10.7790006166667,21.5583341666667,11.6058338833333,19.4031676666667,9.31700046666667,19.853334,11.0093335666667,19.8625005,11.4843333333333,31.02,13.6546666666667,34.5966666666667,15.315,29.8258333333333,12.2288333333333,31.798,13.1036666666667,32.4615
"39",2,2,1933,0.858557393051124,"ca614",1.42904801363502,542.036926247899,15.3195890394057,290.404,44.647,635.934,20.838,259.939,93.961,317.678,42.246,340.52,47.12,9.31950005,19.468834,9.37950065,19.7151671666667,10.7790006166667,21.5583341666667,11.6058338833333,19.4031676666667,9.31700046666667,19.853334,12.945,28.843,11.4843333333333,31.02,13.6546666666667,34.5966666666667,15.315,29.8258333333333,12.2288333333333,31.798
"40",2,2,1934,0.549011943116246,"ca614",0.858557393051124,542.036926247899,15.3195890394057,371.344,31.601,290.404,44.647,635.934,20.838,259.939,93.961,317.678,42.246,13.0073341666667,21.1983345,9.31950005,19.468834,9.37950065,19.7151671666667,10.7790006166667,21.5583341666667,11.6058338833333,19.4031676666667,16.3265,32.0933333333333,12.945,28.843,11.4843333333333,31.02,13.6546666666667,34.5966666666667,15.315,29.8258333333333
"41",2,2,1935,0.909007779007043,"ca614",0.549011943116246,542.036926247899,15.3195890394057,508.058,128.034,371.344,31.601,290.404,44.647,635.934,20.838,259.939,93.961,10.4605004,20.1051673333333,13.0073341666667,21.1983345,9.31950005,19.468834,9.37950065,19.7151671666667,10.7790006166667,21.5583341666667,11.2285,30.8136666666667,16.3265,32.0933333333333,12.945,28.843,11.4843333333333,31.02,13.6546666666667,34.5966666666667
"42",2,2,1936,1.03820463142407,"ca614",0.909007779007043,542.036926247899,15.3195890394057,396.445,60.936,508.058,128.034,371.344,31.601,290.404,44.647,635.934,20.838,10.8163335,21.0521675,10.4605004,20.1051673333333,13.0073341666667,21.1983345,9.31950005,19.468834,9.37950065,19.7151671666667,13.3566666666667,33.0011666666667,11.2285,30.8136666666667,16.3265,32.0933333333333,12.945,28.843,11.4843333333333,31.02
"43",2,2,1937,1.12839593755378,"ca614",1.03820463142407,542.036926247899,15.3195890394057,670.824,4.329,396.445,60.936,508.058,128.034,371.344,31.601,290.404,44.647,9.86500045,20.6156678333333,10.8163335,21.0521675,10.4605004,20.1051673333333,13.0073341666667,21.1983345,9.31950005,19.468834,12.3721666666667,31.5645,13.3566666666667,33.0011666666667,11.2285,30.8136666666667,16.3265,32.0933333333333,12.945,28.843
"44",2,2,1938,0.72317987000511,"ca614",1.12839593755378,542.036926247899,15.3195890394057,727.571,52.804,670.824,4.329,396.445,60.936,508.058,128.034,371.344,31.601,11.2166671666667,19.9421678333333,9.86500045,20.6156678333333,10.8163335,21.0521675,10.4605004,20.1051673333333,13.0073341666667,21.1983345,12.6308333333333,29.4708333333333,12.3721666666667,31.5645,13.3566666666667,33.0011666666667,11.2285,30.8136666666667,16.3265,32.0933333333333
"45",1,1,1939,0.411203360574673,"ca614",0.72317987000511,542.036926247899,15.3195890394057,362.879,36.639,727.571,52.804,670.824,4.329,396.445,60.936,508.058,128.034,10.2393338333333,20.9155008333333,11.2166671666667,19.9421678333333,9.86500045,20.6156678333333,10.8163335,21.0521675,10.4605004,20.1051673333333,12.0388333333333,32.2995,12.6308333333333,29.4708333333333,12.3721666666667,31.5645,13.3566666666667,33.0011666666667,11.2285,30.8136666666667
"46",2,2,1940,0.530791959577539,"ca614",0.411203360574673,542.036926247899,15.3195890394057,313.803,50.341,362.879,36.639,727.571,52.804,670.824,4.329,396.445,60.936,12.3390004166667,20.4016675,10.2393338333333,20.9155008333333,11.2166671666667,19.9421678333333,9.86500045,20.6156678333333,10.8163335,21.0521675,14.7633333333333,30.899,12.0388333333333,32.2995,12.6308333333333,29.4708333333333,12.3721666666667,31.5645,13.3566666666667,33.0011666666667
"47",2,2,1941,1.18558964153524,"ca614",0.530791959577539,542.036926247899,15.3195890394057,999.6,175.762,313.803,50.341,362.879,36.639,727.571,52.804,670.824,4.329,12.0275008333333,19.6788341666667,12.3390004166667,20.4016675,10.2393338333333,20.9155008333333,11.2166671666667,19.9421678333333,9.86500045,20.6156678333333,13.184,28.8673333333333,14.7633333333333,30.899,12.0388333333333,32.2995,12.6308333333333,29.4708333333333,12.3721666666667,31.5645
"48",2,2,1942,1.25959210124376,"ca614",1.18558964153524,542.036926247899,15.3195890394057,398.196,111.515,999.6,175.762,313.803,50.341,362.879,36.639,727.571,52.804,10.9566672333333,19.5003343333333,12.0275008333333,19.6788341666667,12.3390004166667,20.4016675,10.2393338333333,20.9155008333333,11.2166671666667,19.9421678333333,13.2426666666667,30.335,13.184,28.8673333333333,14.7633333333333,30.899,12.0388333333333,32.2995,12.6308333333333,29.4708333333333
"49",2,2,1943,1.36933464667576,"ca614",1.25959210124376,542.036926247899,15.3195890394057,591.668,24.18,398.196,111.515,999.6,175.762,313.803,50.341,362.879,36.639,11.4830006666667,19.9073336666667,10.9566672333333,19.5003343333333,12.0275008333333,19.6788341666667,12.3390004166667,20.4016675,10.2393338333333,20.9155008333333,13.2633333333333,30.627,13.2426666666667,30.335,13.184,28.8673333333333,14.7633333333333,30.899,12.0388333333333,32.2995
"50",2,2,1944,1.22477764964593,"ca614",1.36933464667576,542.036926247899,15.3195890394057,503.334,48.619,591.668,24.18,398.196,111.515,999.6,175.762,313.803,50.341,11.09166725,19.321501,11.4830006666667,19.9073336666667,10.9566672333333,19.5003343333333,12.0275008333333,19.6788341666667,12.3390004166667,20.4016675,13.199,30.1213333333333,13.2633333333333,30.627,13.2426666666667,30.335,13.184,28.8673333333333,14.7633333333333,30.899
"51",2,2,1945,0.971714264917154,"ca614",1.22477764964593,542.036926247899,15.3195890394057,438.309,16.805,503.334,48.619,591.668,24.18,398.196,111.515,999.6,175.762,10.53666705,20.0628345,11.09166725,19.321501,11.4830006666667,19.9073336666667,10.9566672333333,19.5003343333333,12.0275008333333,19.6788341666667,11.9328333333333,31.6013333333333,13.199,30.1213333333333,13.2633333333333,30.627,13.2426666666667,30.335,13.184,28.8673333333333
"52",2,2,1946,0.997347397366224,"ca614",0.971714264917154,542.036926247899,15.3195890394057,415.414,24.175,438.309,16.805,503.334,48.619,591.668,24.18,398.196,111.515,10.1993337166667,19.4081671666667,10.53666705,20.0628345,11.09166725,19.321501,11.4830006666667,19.9073336666667,10.9566672333333,19.5003343333333,12.1628333333333,29.6615,11.9328333333333,31.6013333333333,13.199,30.1213333333333,13.2633333333333,30.627,13.2426666666667,30.335
"53",2,2,1947,0.835787955303086,"ca614",0.997347397366224,542.036926247899,15.3195890394057,366.243,17.582,415.414,24.175,438.309,16.805,503.334,48.619,591.668,24.18,10.0481668333333,20.2578336666667,10.1993337166667,19.4081671666667,10.53666705,20.0628345,11.09166725,19.321501,11.4830006666667,19.9073336666667,11.7186666666667,30.9245,12.1628333333333,29.6615,11.9328333333333,31.6013333333333,13.199,30.1213333333333,13.2633333333333,30.627
"54",2,2,1948,0.796380612210888,"ca614",0.835787955303086,542.036926247899,15.3195890394057,195.331,96.147,366.243,17.582,415.414,24.175,438.309,16.805,503.334,48.619,9.74533365,18.4808343333333,10.0481668333333,20.2578336666667,10.1993337166667,19.4081671666667,10.53666705,20.0628345,11.09166725,19.321501,12.34,27.818,11.7186666666667,30.9245,12.1628333333333,29.6615,11.9328333333333,31.6013333333333,13.199,30.1213333333333
"55",2,2,1949,1.01395304198195,"ca614",0.796380612210888,542.036926247899,15.3195890394057,321.783,32.896,195.331,96.147,366.243,17.582,415.414,24.175,438.309,16.805,8.1708337,19.3453336666667,9.74533365,18.4808343333333,10.0481668333333,20.2578336666667,10.1993337166667,19.4081671666667,10.53666705,20.0628345,10.6645,29.3893333333333,12.34,27.818,11.7186666666667,30.9245,12.1628333333333,29.6615,11.9328333333333,31.6013333333333
"56",2,2,1950,0.988163881115385,"ca614",1.01395304198195,542.036926247899,15.3195890394057,373.942,55.083,321.783,32.896,195.331,96.147,366.243,17.582,415.414,24.175,10.2045005833333,19.4370004166667,8.1708337,19.3453336666667,9.74533365,18.4808343333333,10.0481668333333,20.2578336666667,10.1993337166667,19.4081671666667,13.4433333333333,30.1438333333333,10.6645,29.3893333333333,12.34,27.818,11.7186666666667,30.9245,12.1628333333333,29.6615
"57",1,1,1951,0.437255188512477,"ca614",0.988163881115385,542.036926247899,15.3195890394057,312.58,48.658,373.942,55.083,321.783,32.896,195.331,96.147,366.243,17.582,10.87700065,19.5276678333333,10.2045005833333,19.4370004166667,8.1708337,19.3453336666667,9.74533365,18.4808343333333,10.0481668333333,20.2578336666667,12.9728333333333,31.164,13.4433333333333,30.1438333333333,10.6645,29.3893333333333,12.34,27.818,11.7186666666667,30.9245
"58",2,2,1952,0.773866890125467,"ca614",0.437255188512477,542.036926247899,15.3195890394057,755.268,41.151,312.58,48.658,373.942,55.083,321.783,32.896,195.331,96.147,9.37916713333333,19.6306675,10.87700065,19.5276678333333,10.2045005833333,19.4370004166667,8.1708337,19.3453336666667,9.74533365,18.4808343333333,11.3705,30.2578333333333,12.9728333333333,31.164,13.4433333333333,30.1438333333333,10.6645,29.3893333333333,12.34,27.818
"59",2,2,1953,0.637481308835207,"ca614",0.773866890125467,542.036926247899,15.3195890394057,363.382,56.349,755.268,41.151,312.58,48.658,373.942,55.083,321.783,32.896,10.7678341666667,18.7870016666667,9.37916713333333,19.6306675,10.87700065,19.5276678333333,10.2045005833333,19.4370004166667,8.1708337,19.3453336666667,13.8025,30.2405,11.3705,30.2578333333333,12.9728333333333,31.164,13.4433333333333,30.1438333333333,10.6645,29.3893333333333
"60",2,2,1954,0.865011362294521,"ca614",0.637481308835207,542.036926247899,15.3195890394057,425.619,25.291,363.382,56.349,755.268,41.151,312.58,48.658,373.942,55.083,10.5818336,19.8935015,10.7678341666667,18.7870016666667,9.37916713333333,19.6306675,10.87700065,19.5276678333333,10.2045005833333,19.4370004166667,13.6731666666667,31.5931666666667,13.8025,30.2405,11.3705,30.2578333333333,12.9728333333333,31.164,13.4433333333333,30.1438333333333
